15 14 0.00221863
16 14 -0.000887307
17 14 0.00105787
18 14 0.000206588
19 14 -0.000145209
20 14 0.000713491
21 14 -0.000615505
0 15 0.00275574
1 15 0.00105115
2 15 0.00065649
3 15 0.000210453
4 15 0.00280221
5 15 0.000182865
6 15 0.0022262
7 15 0.00022915
8 15 0.00269171
9 15 -0.000957606
10 15 0.00218628
11 15 -0.00054746
12 15 0.000592354
13 15 0.00278957
14 15 0.00261045
15 15 -0.000974587
16 15 -0.000988967
17 15 0.000180134
18 15 0.00226089
19 15 0.00262938
20 15 0.00182264
21 15 -0.000169059
0 16 0.00102375
1 16 0.0015038
2 16 0.00183022
3 16 -0.00063296
4 16 0.000628909
5 16 0.00109555
6 16 0.00107362
7 16 -0.000105521
8 16 0.000638928
9 16 0.0002766
10 16 0.00214329
11 16 0.000600812
12 16 0.000275318
13 16 -0.000531374
14 16 0.0018426
15 16 0.00180025
16 16 0.00183117
17 16 -0.000194624
18 16 -0.000186328
19 16 -0.00053411
20 16 0.000669407
21 16 -0.000609523
0 17 0.0014137
1 17 0.00263729
2 17 0.00150469
3 17 0.000694104
4 17 0.00308932
5 17 0.00256675
6 17 0.000255047
7 17 0.000238091
8 17 -0.000550453
9 17 0.00214641
10 17 0.000971192
11 17 0.000628473
12 17 0.00152819
13 17 0.00192954
14 17 -0.000176907
15 17 0.000963838
16 17 -0.000168777
17 17 0.00147815
18 17 0.000198814
19 17 -0.000574529
20 17 0.000191021
21 17 0.000686688
0 18 0.00057545
1 18 0.000279896
2 18 0.000651381
3 18 0.00233325
4 18 0.0013902
5 18 0.0010453
6 18 -0.000223481
7 18 0.00144928
8 18 0.000196231
9 18 0.00176057
10 18 0.00276446
11 18 0.00138125
12 18 0.00155666
13 18 -0.000204992
14 18 0.00148709
15 18 0.000579356
16 18 0.00189718
17 18 -0.00052457
18 18 -0.000471757
19 18 -0.000184777
20 18 -0.000523748
21 18 -0.000508432
0 19 -0.000183535
1 19 0.000599014
2 19 0.0026237
3 19 -0.000160649
4 19 0.00103723
5 19 0.00100696
6 19 0.00311947
7 19 -0.000967043
8 19 0.000243742
9 19 -0.000133816
10 19 0.00211849
11 19 0.00253489
12 19 -0.000549026
13 19 0.00221665
14 19 0.00225392
15 19 0.00175479
16 19 0.0010404
17 19 -0.000559539
18 19 0.00101307
19 19 -0.000168715
20 19 0.000203762
21 19 0.000225477
0 20 0.00151959
1 20 0.00263803
2 20 0.00143812
3 20 -0.000120985
4 20 -0.000523615
5 20 0.00103669
6 20 0.000258311
7 20 -0.00096107
8 20 0.00228631
9 20 0.00269479
10 20 -0.000573779
11 20 0.000237059
12 20 0.00150622
13 20 -0.000215981
14 20 0.00186395
15 20 -0.000571463
16 20 -0.00013038
17 20 0.000615481
18 20 0.000581208
19 20 0.000667385
20 20 0.00100019
21 20 -0.000611169
0 21 0.00201001
1 21 0.00269738
2 21 0.00100944
3 21 0.00147029
4 21 0.000292237
5 21 0.000544518
6 21 -0.00053752
7 21 0.00193042
8 21 0.00061811
9 21 -0.00018001
10 21 0.00103429
11 21 0.00102408
12 21 -0.000228553
13 21 0.00183519
14 21 0.00182078
15 21 0.00277791
16 21 0.00068545
17 21 -0.00052906
18 21 0.000652065
19 21 0.000295707
20 21 0.00304584
21 21 0.000969259
